1608163200,18530.0,20547.9,18362.8,19648.8,96.60354376,1651
1608249600,19647.6,19960.0,19100.0,19880.0,45.402185,626
1608336000,19879.9,20500.0,19467.6,20371.2,23.11770356,411
1608422400,20371.2,20760.0,20052.0,20410.8,12.065081,338
1608508800,20250.2,21300.0,19500.0,20212.6,77.94435437,1608
1608595200,20225.6,21148.0,19965.0,21148.0,50.74277356,837
1608681600,21148.0,21448.1,20288.8,20825.3,39.50149411,1114
1608768000,20736.2,21313.2,20315.9,21299.3,28.52685548,946
1608854400,21307.6,22205.1,21017.8,22037.6,37.93951617,814
1608940800,22049.9,23921.4,21902.8,23624.7,49.01593255,1167
1609027200,23749.8,25399.9,22000.0,22623.1,115.70348611,2549
1609113600,22584.5,24673.8,22584.5,24152.5,57.95447833,1501
1609200000,24152.5,25400.0,23129.2,24319.1,65.62382517,1922
1609286400,24335.9,25979.0,24335.6,25539.7,70.00390113,2249
1609372800,25794.9,25977.9,24636.5,25857.0,72.44206994,1210
1609459200,25846.9,26428.0,25646.9,26173.5,59.26581574,1434
1609545600,26179.1,29430.0,25896.3,28504.4,108.58757762,3348
1609632000,28657.1,31122.3,28450.8,28953.2,83.56778337,3382
1609718400,28961.9,30000.0,24038.0,28200.0,209.36471271,5141
1609804800,28200.0,30210.0,26600.0,30000.0,118.01195224,3187
1609891200,30035.0,32553.0,29500.0,32487.3,91.6993056,2521
1609977600,32406.4,35771.4,32080.1,34848.6,135.96065453,3499
1610064000,34924.3,37000.0,32697.6,36067.8,125.53250163,3642
1610150400,36250.0,36624.1,34500.4,35628.7,40.72559598,1931
1610236800,35681.2,36517.2,27000.0,33985.6,163.55398685,6404
1610323200,33853.5,33853.5,27001.0,32832.6,230.09875727,5121
1610409600,32254.5,34462.6,29182.3,30125.3,107.26689482,3162
1610496000,30126.1,33620.0,28880.6,33231.5,72.44965231,1802
1610582400,33362.8,35598.0,32706.4,34952.5,72.50267632,2154
1610668800,34856.9,35200.0,30199.0,32842.7,94.17060148,2489
1610755200,32889.7,33873.0,31707.6,32382.2,46.43355535,1403
1610841600,32240.2,32796.8,30370.3,31900.0,43.97650247,1619
1610928000,31870.0,33323.0,31218.6,32866.3,41.74023616,1580
1611014400,32948.0,33966.6,32379.3,32379.3,59.97520221,3000
1611100800,32359.1,32705.3,30100.0,31678.9,64.05274771,2316
1611187200,31714.9,31714.9,27008.4,27489.4,130.39445482,3818
1611273600,27177.9,30159.7,25738.3,29463.3,84.09152074,2671
1611360000,29230.2,29720.0,28154.0,28473.9,16.35061735,1056
1611446400,28333.7,29323.0,27587.4,28693.4,18.03822786,758
1611532800,28685.3,31000.0,28599.8,28919.5,67.68206932,1752
1611619200,28695.9,30099.0,27566.2,29114.1,64.35740762,2253
1611705600,28919.5,28919.5,26290.6,27200.4,73.81198229,1862
1611792000,27147.6,29972.2,26834.4,29646.3,40.60448161,1768
1611878400,29697.5,34233.8,28511.0,30631.7,120.97042165,3794
1611964800,30870.4,31113.0,29500.0,30606.1,37.47028407,1640
1612051200,30623.1,30736.4,28752.8,29662.0,42.56103424,1582
1612137600,29636.7,32264.1,28987.7,30093.5,63.02180188,2532
1612224000,30064.3,32298.0,30050.0,31935.1,70.21182145,3559
1612310400,31880.8,33837.0,31808.1,33837.0,114.07911854,5615
1612396800,33837.0,35000.0,32744.7,33538.6,63.17859131,2822
1612483200,33598.3,34920.0,33000.0,34473.0,46.94315175,2019
1612569600,34488.9,36997.6,34414.8,35528.0,62.45612992,2478
1612656000,35315.6,35871.0,33773.6,35248.4,24.56586397,1462
1612742400,35246.9,41666.0,34540.0,41652.3,179.70372599,5671
1612828800,41665.9,42998.0,40322.9,41778.6,85.02426807,3298
1612915200,41500.2,42302.0,39100.1,40503.6,47.96320009,2248
1613001600,40500.0,43323.0,39777.0,42794.7,86.5053515,3621
1613088000,42800.0,43600.9,41600.0,42498.2,56.731768,2137
1613174400,42572.6,42971.2,41635.2,42312.5,32.45254997,1885
1613260800,42392.9,44390.0,42000.0,43665.9,48.0125427,2516
